,SO2,CO,O3,PM25,Nox,NO,NO2,THC,NMHC,CH4,WindSpeed,TEMP,Humidity
1228,9.4,0.37,31.4,30.0,24.0,5.63,18.16,2.0,0.16899999999999998,1.8319999999999999,0.0,0.0,73.6
1229,6.4,0.38,29.4,31.0,19.0,3.24,15.58,2.05,0.15,1.901,0.0,0.0,74.01
1230,7.6,0.53,26.7,34.0,24.0,4.34,19.69,2.1,0.282,1.819,0.0,0.0,72.0
1231,5.6,0.37,32.2,30.0,18.0,3.57,14.17,2.05,0.14300000000000002,1.9069999999999998,0.0,0.0,75.05
1232,6.4,0.48,29.9,40.0,26.0,4.74,21.26,2.08,0.222,1.857,0.0,0.0,72.71
1233,12.4,0.57,29.4,46.0,37.0,8.48,28.28,2.115,0.272,1.8430000000000002,0.0,0.0,73.09
1234,8.6,0.83,29.4,42.0,37.0,7.87,29.12,2.44,0.41700000000000004,2.023,0.0,0.0,77.58
1235,7.8,0.6,27.4,45.0,31.0,4.98,25.93,2.229,0.324,1.905,0.0,0.0,73.85
1236,6.5,0.55,33.0,50.0,27.0,4.8,22.15,2.157,0.222,1.9340000000000002,0.0,0.0,76.24
1237,8.8,0.43,36.1,45.0,22.0,3.8,18.43,2.135,0.184,1.9509999999999998,0.0,0.0,77.33
1238,2.5,0.4,33.9,34.0,15.0,2.8,11.8,0.0,0.0,0.0,0.0,0.0,76.35
1239,5.8,0.49,28.9,48.0,26.0,5.32,20.9,0.0,0.0,0.0,0.0,0.0,74.35
1240,11.9,0.52,28.2,45.0,31.0,7.36,23.65,2.181,0.276,1.9040000000000001,0.0,0.0,74.22
1241,6.6,0.51,30.8,49.0,27.0,5.16,21.38,2.092,0.228,1.865,0.0,0.0,73.57
1242,9.7,0.66,28.7,48.0,32.0,5.71,26.08,2.1830000000000003,0.366,1.817,0.0,0.0,73.96
1243,6.5,0.53,29.9,44.0,26.0,4.3,21.58,2.207,0.213,1.994,0.0,0.0,74.98
1244,5.9,0.51,29.8,51.0,27.0,5.74,21.24,1.944,0.20800000000000002,1.736,0.0,0.0,68.65
1245,13.0,0.57,29.4,52.0,36.0,7.55,28.82,2.11,0.27,1.84,0.0,0.0,69.54
1246,9.4,0.69,27.9,48.0,30.0,5.22,25.03,2.101,0.355,1.7469999999999999,0.0,0.0,70.29
1247,9.9,0.84,27.8,45.0,37.0,7.26,29.33,2.447,0.435,2.012,0.0,0.0,73.04
1248,9.7,0.62,26.8,52.0,31.0,5.38,25.84,2.2159999999999997,0.331,1.886,0.0,0.0,68.99
1249,7.5,0.43,34.4,46.0,21.0,3.86,16.68,2.184,0.141,2.043,0.0,0.0,74.62
1250,6.6,0.56,30.3,48.0,26.0,5.14,21.22,2.165,0.23199999999999998,1.933,0.0,0.0,70.47
1251,2.5,0.42,35.0,45.0,14.0,2.59,11.9,0.0,0.0,0.0,0.0,0.0,73.2
1252,5.7,0.51,31.6,52.0,25.0,4.66,20.54,0.0,0.0,0.0,0.0,0.0,70.31
1253,10.5,0.54,29.0,49.0,32.0,5.63,26.54,2.175,0.282,1.8940000000000001,0.0,0.0,70.23
1254,7.0,0.52,29.1,52.0,26.0,5.32,20.69,2.205,0.214,1.992,0.0,0.0,70.31
1255,7.2,0.57,32.8,55.0,27.0,5.11,21.91,2.156,0.235,1.92,0.0,0.0,71.63
1256,4.7,0.53,21.3,42.0,30.0,8.52,21.03,1.982,0.214,1.768,0.0,0.0,75.29
1257,11.3,0.69,21.1,46.0,43.0,12.65,30.22,2.1959999999999997,0.312,1.8840000000000001,0.0,0.0,74.74
1258,9.9,0.73,19.7,44.0,36.0,9.81,26.62,2.198,0.418,1.78,0.0,0.0,77.75
1259,7.5,0.99,20.9,38.0,42.0,13.28,28.61,2.592,0.505,2.0869999999999997,0.0,0.0,79.46
1260,7.5,0.76,18.4,48.0,38.0,10.54,27.33,2.09,0.37200000000000005,1.7180000000000002,0.0,0.0,75.02
1261,9.8,0.51,25.0,45.0,30.0,7.41,22.21,2.309,0.21100000000000002,2.0980000000000003,0.0,0.0,78.19
1262,5.0,0.64,22.6,41.0,30.0,7.42,22.54,1.936,0.252,1.683,0.0,0.0,77.61
1263,1.6,0.43,24.6,36.0,15.0,3.64,11.82,0.0,0.0,0.0,0.0,0.0,79.79
1264,4.3,0.56,23.7,44.0,28.0,6.9,20.88,0.0,0.0,0.0,0.0,0.0,76.22
1265,11.2,0.59,21.1,45.0,37.0,9.88,26.93,2.218,0.306,1.911,0.0,0.0,76.99
1266,6.1,0.58,21.8,48.0,30.0,7.67,21.99,2.351,0.214,2.137,0.0,0.0,75.67
1267,5.4,0.68,23.1,48.0,32.0,7.61,24.19,2.248,0.26899999999999996,1.979,0.0,0.0,78.32
1268,5.1,0.61,25.7,61.0,34.0,8.39,25.94,2.02,0.226,1.794,0.0,0.0,72.68
1269,13.7,0.83,25.3,69.0,55.0,15.88,39.3,2.336,0.414,1.922,0.0,0.0,70.3
1270,12.8,0.81,25.6,64.0,46.0,12.32,33.67,2.311,0.505,1.806,0.0,0.0,74.13
1271,9.6,1.18,26.1,61.0,52.0,15.39,36.59,2.7289999999999996,0.605,2.124,0.0,0.0,75.37
1272,8.6,0.9,24.6,68.0,45.0,11.26,33.37,2.142,0.452,1.69,0.0,0.0,70.81
1273,12.9,0.62,32.9,69.0,36.0,7.75,28.28,2.384,0.249,2.135,0.0,0.0,74.1
1274,2.8,0.53,30.7,54.0,20.0,5.02,14.85,0.0,0.0,0.0,0.0,0.0,76.22
1275,6.1,0.66,26.8,67.0,34.0,7.06,27.14,0.0,0.0,0.0,0.0,0.0,72.83
1276,14.7,0.68,25.7,64.0,45.0,11.42,33.89,2.369,0.40399999999999997,1.965,0.0,0.0,72.95
1277,0.0,0.73,28.2,74.0,38.0,7.88,30.23,2.43,0.307,2.122,0.0,0.0,71.62
1278,7.2,0.74,30.1,71.0,36.0,7.29,28.59,2.303,0.302,2.001,0.0,0.0,74.17
1279,3.2,0.52,32.7,62.0,19.0,4.53,14.47,0.0,0.0,0.0,0.0,0.0,75.7
1280,5.2,0.58,25.6,66.0,35.0,8.23,26.54,2.046,0.231,1.815,0.0,0.0,70.92
1281,9.2,1.23,24.1,65.0,53.0,15.57,37.36,2.76,0.753,2.0069999999999997,0.0,0.0,72.65
1282,7.8,0.92,24.7,72.0,43.0,11.34,31.61,2.227,0.475,1.7519999999999998,0.0,0.0,68.69
1283,12.2,0.69,23.7,66.0,46.0,10.92,34.59,2.314,0.36,1.954,0.0,0.0,71.1
1284,12.3,0.85,24.5,77.0,56.0,16.25,39.5,2.334,0.425,1.909,0.0,0.0,68.13
1285,8.9,0.73,27.2,77.0,38.0,7.27,30.95,2.42,0.318,2.103,0.0,0.0,70.27
1286,12.1,0.64,32.2,77.0,39.0,9.56,29.93,2.441,0.293,2.148,0.0,0.0,72.9
1287,7.2,0.72,28.7,75.0,36.0,7.32,28.32,2.296,0.298,1.9980000000000002,0.0,0.0,71.93
1288,6.2,0.65,23.4,67.0,34.0,6.53,27.85,0.0,0.0,0.0,0.0,0.0,75.26
1289,11.6,0.8,23.7,68.0,45.0,11.07,33.46,2.315,0.48,1.835,0.0,0.0,72.23
1290,6.6,0.72,26.3,68.0,33.0,6.79,26.48,1.923,0.298,1.625,0.0,0.0,72.29
1291,3.1,0.46,37.0,56.0,16.0,3.53,12.64,0.0,0.0,0.0,0.0,0.0,77.86
1292,5.1,0.52,27.3,52.0,27.0,4.38,22.8,0.0,0.0,0.0,0.0,0.0,78.05
1293,11.0,0.59,29.7,52.0,36.0,7.4,29.05,2.217,0.287,1.93,0.0,0.0,74.22
1294,7.0,0.77,29.9,57.0,40.0,8.19,31.42,1.935,0.396,1.5390000000000001,0.0,0.0,71.86
1295,6.3,0.59,34.3,60.0,29.0,6.77,22.16,2.199,0.248,1.9509999999999998,0.0,0.0,74.75
1296,4.8,0.5,32.1,52.0,29.0,6.1,22.67,2.006,0.20600000000000002,1.8,0.0,0.0,73.25
1297,6.5,0.61,30.4,53.0,27.0,4.81,22.38,1.89,0.258,1.633,0.0,0.0,74.89
1298,9.0,0.62,31.8,63.0,32.0,5.76,26.09,2.363,0.257,2.108,0.0,0.0,74.05
1299,9.9,0.55,39.8,63.0,31.0,7.25,23.43,2.416,0.22699999999999998,2.188,0.0,0.0,77.08
1300,10.5,0.77,28.5,60.0,39.0,10.64,27.97,2.33,0.44299999999999995,1.8869999999999998,0.0,0.0,74.88
1301,11.5,0.72,28.8,66.0,45.0,11.95,32.9,2.255,0.344,1.911,0.0,0.0,72.62
1302,8.0,1.04,28.5,52.0,41.0,10.32,30.76,2.639,0.634,2.005,0.0,0.0,75.95
1303,6.4,0.55,42.5,51.0,23.0,3.8,19.01,1.867,0.23800000000000002,1.629,0.0,0.0,75.42
1304,4.6,0.45,43.9,53.0,24.0,4.22,19.66,1.975,0.18600000000000003,1.7890000000000001,0.0,0.0,74.1
1305,12.1,0.59,40.5,61.0,36.0,6.97,29.5,2.2030000000000003,0.268,1.935,0.0,0.0,74.37
1306,7.9,0.64,42.1,51.0,34.0,6.33,27.86,1.999,0.335,1.6640000000000001,0.0,0.0,72.89
1307,7.7,0.53,39.6,58.0,23.0,3.18,20.08,2.269,0.17600000000000002,2.093,0.0,0.0,76.65
1308,11.5,0.52,40.1,52.0,30.0,4.48,25.94,2.177,0.271,1.906,0.0,0.0,75.25
1309,6.2,0.52,46.3,57.0,23.0,4.12,19.18,2.171,0.222,1.949,0.0,0.0,75.58
1310,8.7,0.89,40.3,47.0,36.0,7.46,28.97,2.443,0.439,2.004,0.0,0.0,76.92
1311,9.5,0.44,55.9,57.0,21.0,3.89,17.33,2.217,0.142,2.074,0.0,0.0,78.43
1312,9.9,0.67,40.5,52.0,30.0,4.74,25.14,2.0980000000000003,0.376,1.722,0.0,0.0,75.07
1313,5.1,0.47,39.2,48.0,23.0,3.01,20.09,0.0,0.0,0.0,0.0,0.0,77.19
1314,3.4,0.39,46.3,50.0,12.0,2.37,9.67,0.0,0.0,0.0,0.0,0.0,79.87
1315,5.1,0.37,32.4,33.0,17.0,2.75,13.8,0.0,0.0,0.0,0.0,0.0,76.58
1316,6.3,0.4,30.8,42.0,16.0,2.45,13.7,0.0,0.0,0.0,0.0,0.0,79.31
1317,7.1,0.4,32.4,33.0,19.0,3.27,15.29,2.017,0.17300000000000001,1.844,0.0,0.0,76.29
1318,3.6,0.29,33.2,35.0,9.0,2.04,7.41,2.059,0.067,1.992,0.0,0.0,79.77
1319,4.9,0.58,30.8,38.0,19.0,2.01,16.55,2.05,0.23600000000000002,1.814,0.0,0.0,76.31
1320,2.5,0.29,31.7,35.0,8.0,1.74,6.66,0.0,0.0,0.0,0.0,0.0,81.8
1321,5.1,0.46,33.9,33.0,16.0,3.37,12.6,1.787,0.17600000000000002,1.61,0.0,0.0,75.79
1322,7.0,0.63,32.7,31.0,22.0,4.28,18.09,0.0,0.0,0.0,0.0,0.0,78.52
1323,5.3,0.41,37.1,37.0,17.0,4.18,13.01,2.092,0.165,1.9269999999999998,0.0,0.0,75.71
1324,9.1,0.39,31.6,37.0,23.0,5.44,17.78,2.045,0.157,1.903,0.0,0.0,76.79
1325,6.5,0.37,35.1,37.0,19.0,4.2,15.29,1.909,0.214,1.695,0.0,0.0,74.71
1326,7.7,0.43,31.5,33.0,22.0,4.03,17.6,0.0,0.0,0.0,0.0,0.0,74.53
1327,7.9,0.34,19.9,26.0,22.0,5.64,15.94,0.0,0.0,0.0,0.0,0.0,77.87
1328,5.4,0.29,23.7,36.0,14.0,2.19,11.36,0.0,0.0,0.0,0.0,0.0,81.63
1329,6.0,0.32,24.5,27.0,19.0,5.87,12.79,2.016,0.159,1.857,0.0,0.0,72.14
1330,4.4,0.25,26.0,35.0,10.0,1.71,8.38,1.9709999999999999,0.073,1.906,0.0,0.0,80.05
1331,2.4,0.22,28.3,25.0,7.0,2.18,5.14,0.0,0.0,0.0,0.0,0.0,84.12
1332,6.7,0.5,22.7,24.0,22.0,6.23,15.46,0.0,0.0,0.0,0.0,0.0,81.35
1333,5.2,0.36,23.2,27.0,15.0,4.05,10.87,1.771,0.17600000000000002,1.595,0.0,0.0,78.4
1334,6.0,0.29,20.8,32.0,17.0,3.9,12.63,1.903,0.14,1.774,0.0,0.0,79.0
1335,5.5,0.29,23.3,28.0,18.0,5.38,12.58,1.8430000000000002,0.20199999999999999,1.641,0.0,0.0,76.71
1336,5.1,0.28,23.5,21.0,15.0,3.7,11.3,0.0,0.0,0.0,0.0,0.0,78.3
1337,8.7,0.3,21.8,28.0,21.0,6.47,14.31,1.9569999999999999,0.161,1.839,0.0,0.0,76.22
1338,4.1,0.47,22.3,31.0,17.0,2.87,13.82,1.9780000000000002,0.228,1.75,0.0,0.0,79.16
1339,6.3,0.27,18.1,27.0,18.0,4.89,12.68,1.868,0.127,1.742,0.0,0.0,76.72
1340,5.7,0.26,21.0,15.0,15.0,4.37,11.07,0.0,0.0,0.0,0.0,0.0,79.87
1341,2.6,0.2,26.8,19.0,8.0,1.87,6.49,0.0,0.0,0.0,0.0,0.0,81.01
1342,7.0,0.47,19.7,19.0,22.0,6.36,15.31,0.0,0.0,0.0,0.0,0.0,79.93
1343,10.8,0.3,17.9,25.0,22.0,7.59,14.08,1.835,0.16899999999999998,1.696,0.0,0.0,76.33
1344,4.7,0.44,18.8,24.0,18.0,5.94,12.41,1.886,0.191,1.702,0.0,0.0,76.54
1345,3.9,0.16,25.6,20.0,8.0,1.38,6.75,1.865,0.05,1.8259999999999998,0.0,0.0,80.64
1346,3.6,0.23,23.6,24.0,12.0,2.17,9.66,0.0,0.0,0.0,0.0,0.0,80.12
1347,5.0,0.32,20.6,19.0,15.0,4.12,11.02,1.7480000000000002,0.142,1.607,0.0,0.0,76.97
1348,6.5,0.27,21.4,23.0,19.0,6.21,12.57,1.8130000000000002,0.221,1.5919999999999999,0.0,0.0,74.12
1349,5.7,0.29,21.8,22.0,17.0,5.46,11.76,1.9569999999999999,0.132,1.824,0.0,0.0,74.33
1350,8.2,0.3,17.9,18.0,21.0,6.18,15.29,0.0,0.0,0.0,0.0,0.0,76.54
1351,7.6,0.36,24.5,24.0,23.0,5.35,17.35,0.0,0.0,0.0,0.0,0.0,75.25
1352,7.5,0.51,26.2,24.0,23.0,5.1,18.16,0.0,0.0,0.0,0.0,0.0,80.12
1353,6.2,0.32,24.2,31.0,18.0,3.9,13.81,1.921,0.124,1.8,0.0,0.0,75.75
1354,4.7,0.28,27.4,23.0,16.0,3.23,12.55,0.0,0.0,0.0,0.0,0.0,75.84
1355,2.5,0.24,34.0,25.0,8.0,1.87,6.34,0.0,0.0,0.0,0.0,0.0,81.79
1356,5.8,0.36,28.5,29.0,17.0,5.4,11.48,1.9480000000000002,0.151,1.798,0.0,0.0,73.03
1357,5.4,0.5,26.5,28.0,18.0,5.8,12.71,1.926,0.209,1.72,0.0,0.0,75.64
1358,3.3,0.19,31.1,24.0,8.0,1.08,6.74,1.869,0.045,1.8230000000000002,0.0,0.0,81.55
1359,3.2,0.26,29.3,26.0,12.0,1.9,9.83,0.0,0.0,0.0,0.0,0.0,79.17
1360,5.6,0.37,28.3,26.0,17.0,3.6,13.17,1.6569999999999998,0.153,1.504,0.0,0.0,75.61
1361,6.9,0.32,26.8,27.0,20.0,5.4,14.15,1.766,0.21600000000000003,1.55,0.0,0.0,73.63
1362,10.7,0.35,24.5,32.0,22.0,6.47,15.47,1.756,0.16399999999999998,1.598,0.0,0.0,73.87
1363,7.2,0.41,40.5,37.0,23.0,3.59,19.02,0.0,0.0,0.0,0.0,0.0,68.52
1364,7.7,0.61,42.3,39.0,26.0,4.59,21.4,0.0,0.0,0.0,0.0,0.0,75.15
1365,7.5,0.37,36.7,44.0,22.0,3.78,18.54,2.045,0.153,1.895,0.0,0.0,69.96
1366,4.6,0.36,40.8,36.0,18.0,2.74,15.36,0.0,0.0,0.0,0.0,0.0,67.55
1367,3.0,0.3,44.3,37.0,10.0,2.07,8.11,0.0,0.0,0.0,0.0,0.0,74.49
1368,9.1,0.36,37.7,43.0,23.0,3.94,19.27,1.847,0.14800000000000002,1.7,0.0,0.0,67.12
1369,5.7,0.53,38.3,37.0,21.0,4.95,15.59,1.985,0.228,1.757,0.0,0.0,68.85
1370,5.6,0.27,44.1,34.0,12.0,1.19,10.38,1.942,0.049,1.893,0.0,0.0,75.17
1371,6.4,0.37,39.1,40.0,18.0,2.43,15.39,0.0,0.0,0.0,0.0,0.0,72.22
1372,6.0,0.42,46.1,39.0,18.0,2.71,14.82,1.729,0.165,1.564,0.0,0.0,70.59
1373,4.9,0.37,41.6,40.0,19.0,4.75,14.34,1.919,0.168,1.751,0.0,0.0,67.77
1374,5.3,0.39,45.7,41.0,18.0,5.14,12.61,1.9680000000000002,0.142,1.8259999999999998,0.0,0.0,67.1
1375,3.2,0.4,43.5,47.0,13.0,1.73,10.83,0.0,0.0,0.0,0.0,0.0,77.22
1376,9.1,0.86,39.5,54.0,35.0,6.24,28.76,0.0,0.0,0.0,0.0,0.0,76.09
1377,11.8,0.58,36.4,57.0,33.0,6.0,27.47,2.003,0.255,1.7469999999999999,0.0,0.0,67.6
1378,8.7,0.64,39.3,48.0,29.0,5.31,23.26,2.088,0.33,1.758,0.0,0.0,71.75
1379,4.9,0.48,35.6,49.0,26.0,5.47,20.23,2.023,0.21,1.8130000000000002,0.0,0.0,71.11
1380,5.4,0.49,39.0,52.0,23.0,2.85,19.87,0.0,0.0,0.0,0.0,0.0,68.92
1381,6.6,0.54,43.1,51.0,25.0,5.29,19.91,2.162,0.20600000000000002,1.956,0.0,0.0,69.06
1382,9.7,0.51,34.4,57.0,31.0,4.79,25.78,2.173,0.22899999999999998,1.944,0.0,0.0,72.12
1383,7.0,0.5,42.0,53.0,23.0,2.82,19.87,0.0,0.0,0.0,0.0,0.0,74.53
1384,8.7,0.42,47.3,47.0,19.0,2.12,17.16,2.048,0.11699999999999999,1.931,0.0,0.0,75.37
1385,7.6,0.63,37.8,49.0,30.0,5.53,24.72,0.0,0.0,0.0,0.0,0.0,70.04
1386,6.1,0.56,44.3,51.0,23.0,2.96,20.21,1.9680000000000002,0.218,1.749,0.0,0.0,73.02
1387,3.0,0.41,35.3,49.0,15.0,1.94,12.59,0.0,0.0,0.0,0.0,0.0,77.72
1388,4.9,0.5,31.7,50.0,24.0,3.78,20.7,0.0,0.0,0.0,0.0,0.0,73.17
1389,11.3,0.53,27.9,56.0,34.0,6.88,26.65,2.214,0.271,1.943,0.0,0.0,73.7
1390,10.1,0.92,29.5,55.0,39.0,8.51,30.4,0.0,0.0,0.0,0.0,0.0,78.28
1391,7.7,0.68,29.1,49.0,33.0,7.12,26.16,0.0,0.0,0.0,0.0,0.0,71.35
1392,6.7,0.59,34.6,53.0,27.0,4.52,22.36,2.272,0.253,2.02,0.0,0.0,70.48
1393,5.2,0.49,33.3,49.0,26.0,6.22,20.05,2.023,0.2,1.8230000000000002,0.0,0.0,72.53
1394,6.2,0.55,35.9,49.0,27.0,3.32,23.41,2.039,0.22899999999999998,1.81,0.0,0.0,74.7
1395,7.8,0.53,31.7,54.0,28.0,4.16,23.48,0.0,0.0,0.0,0.0,0.0,73.83
1396,13.1,0.49,36.4,47.0,29.0,6.1,22.61,2.133,0.18100000000000002,1.952,0.0,0.0,76.52
1397,11.3,0.67,29.6,48.0,34.0,7.04,26.62,2.218,0.4,1.818,0.0,0.0,73.63
1398,14.3,0.6,27.5,54.0,37.0,8.2,28.88,2.115,0.312,1.8030000000000002,0.0,0.0,68.51
1399,9.2,0.46,36.1,50.0,22.0,3.66,18.65,2.0869999999999997,0.139,1.9480000000000002,0.0,0.0,78.82
1400,14.5,0.66,26.5,61.0,38.0,9.23,28.96,2.05,0.33299999999999996,1.7169999999999999,0.0,0.0,69.67
1401,3.2,0.42,35.5,51.0,15.0,2.8,12.1,0.0,0.0,0.0,0.0,0.0,75.8
1402,9.3,0.71,27.5,55.0,32.0,6.63,25.35,2.25,0.431,1.82,0.0,0.0,73.9
1403,6.8,0.64,31.6,58.0,27.0,5.2,21.68,2.2840000000000003,0.268,2.016,0.0,0.0,71.82
1404,6.6,0.73,27.5,53.0,34.0,6.47,27.53,0.0,0.0,0.0,0.0,0.0,72.86
1405,5.7,0.52,30.7,53.0,27.0,7.35,19.57,2.063,0.22899999999999998,1.835,0.0,0.0,72.71
1406,10.1,0.55,28.0,61.0,33.0,7.91,25.46,2.1959999999999997,0.29,1.906,0.0,0.0,73.72
1407,6.0,0.62,30.9,54.0,27.0,4.6,22.63,2.09,0.267,1.8230000000000002,0.0,0.0,75.32
1408,9.1,0.93,29.3,60.0,38.0,10.32,27.54,0.0,0.0,0.0,0.0,0.0,79.46
1409,6.3,0.54,31.9,55.0,26.0,4.06,22.32,0.0,0.0,0.0,0.0,0.0,70.68
1410,5.5,0.53,31.3,54.0,25.0,5.51,19.26,0.0,0.0,0.0,0.0,0.0,74.24
1411,3.2,0.46,30.7,48.0,17.0,3.04,14.29,0.0,0.0,0.0,0.0,0.0,72.26
1412,5.6,0.87,24.5,58.0,46.0,11.46,34.18,0.0,0.0,0.0,0.0,0.0,64.78
1413,9.9,0.56,24.4,64.0,38.0,10.44,27.55,2.217,0.33399999999999996,1.882,0.0,0.0,67.54
1414,5.0,0.64,26.3,59.0,30.0,5.73,24.7,2.127,0.28600000000000003,1.841,0.0,0.0,69.28
1415,4.7,0.54,26.6,56.0,28.0,6.28,21.98,0.0,0.0,0.0,0.0,0.0,68.56
1416,15.2,0.58,31.1,56.0,36.0,7.6,28.66,2.197,0.22399999999999998,1.973,0.0,0.0,68.58
1417,10.2,0.69,24.3,60.0,39.0,8.89,30.46,2.253,0.47700000000000004,1.776,0.0,0.0,68.63
1418,9.2,0.57,28.1,62.0,33.0,5.59,27.45,0.0,0.0,0.0,0.0,0.0,62.16
1419,4.2,0.51,26.7,56.0,29.0,6.56,22.6,2.017,0.172,1.8459999999999999,0.0,0.0,67.88
1420,9.3,1.1,24.5,64.0,54.0,17.48,36.37,0.0,0.0,0.0,0.0,0.0,71.89
1421,12.3,0.72,25.0,65.0,48.0,13.33,34.56,2.173,0.38299999999999995,1.79,0.0,0.0,61.58
1422,6.0,0.68,29.1,62.0,32.0,6.41,26.05,2.3169999999999997,0.292,2.025,0.0,0.0,63.83
1423,4.7,0.57,25.5,55.0,33.0,7.18,25.49,0.0,0.0,0.0,0.0,0.0,68.57
1424,5.8,0.92,26.4,57.0,48.0,10.59,36.99,0.0,0.0,0.0,0.0,0.0,64.25
1425,6.6,0.75,30.3,61.0,36.0,6.24,29.33,2.443,0.37799999999999995,2.066,0.0,0.0,63.39
1426,4.6,0.57,26.9,50.0,36.0,9.62,26.19,2.07,0.24,1.83,0.0,0.0,67.5
1427,6.4,0.69,28.2,59.0,35.0,5.82,28.83,2.263,0.34700000000000003,1.916,0.0,0.0,68.79
1428,10.3,0.61,24.5,61.0,45.0,12.6,32.48,2.286,0.382,1.903,0.0,0.0,66.78
1429,14.5,0.59,26.7,62.0,36.0,6.92,28.93,0.0,0.0,0.0,0.0,0.0,63.01
1430,13.4,0.57,35.9,56.0,35.0,7.79,27.33,2.133,0.185,1.9480000000000002,0.0,0.0,69.26
1431,9.7,0.76,26.7,57.0,41.0,9.29,31.55,2.215,0.46799999999999997,1.746,0.0,0.0,67.62
1432,11.2,0.74,26.2,61.0,50.0,13.78,36.34,2.12,0.39899999999999997,1.7209999999999999,0.0,0.0,60.86
1433,2.3,0.43,30.5,44.0,17.0,3.17,13.79,0.0,0.0,0.0,0.0,0.0,73.51
1434,9.9,1.18,26.9,62.0,56.0,16.2,40.01,0.0,0.0,0.0,0.0,0.0,70.82
1435,6.0,0.83,27.7,58.0,38.0,6.8,31.63,0.0,0.0,0.0,0.0,0.0,69.83
1436,12.4,0.55,32.6,64.0,27.0,4.72,22.27,0.0,0.0,0.0,0.0,0.0,68.87
1437,4.7,0.46,29.9,57.0,27.0,5.14,21.76,1.9340000000000002,0.182,1.7530000000000001,0.0,0.0,73.03
1438,12.5,0.5,40.4,57.0,27.0,5.05,22.07,2.167,0.248,1.92,0.0,0.0,76.4
1439,9.8,1.05,29.5,64.0,47.0,11.34,35.42,0.0,0.0,0.0,0.0,0.0,72.28
1440,4.7,0.51,28.7,53.0,27.0,5.44,21.73,0.0,0.0,0.0,0.0,0.0,73.94
1441,6.1,0.61,33.1,60.0,26.0,3.71,22.64,2.219,0.3,1.919,0.0,0.0,73.8
1442,12.5,0.68,28.1,61.0,44.0,9.98,34.37,2.153,0.39899999999999997,1.754,0.0,0.0,67.56
1443,6.8,0.65,34.3,65.0,29.0,4.25,25.05,2.3819999999999997,0.32299999999999995,2.059,0.0,0.0,68.96
1444,2.6,0.39,33.7,49.0,15.0,2.81,11.75,0.0,0.0,0.0,0.0,0.0,77.3
1445,9.6,0.53,28.3,62.0,35.0,7.62,27.17,2.227,0.349,1.879,0.0,0.0,72.17
1446,11.3,0.69,26.1,57.0,35.0,6.43,28.77,2.267,0.45,1.817,0.0,0.0,73.41
