SO2,CO,O3,PM25,Nox,NO,NO2,THC,NMHC,CH4,WindSpeed,TEMP,Humidity
17.8,0.7,17.4,52,40.59,13.37,27.31,3.08,0.76,2.32,0,0,0
20.2,1.19,14,47,71.74,29.82,41.92,0,0,0,0,0,0
13.6,0.9,17.7,0,42.3,12.39,29.91,2.996,0.54,2.45,0,0,0
22.1,1.16,13,0,85.06,38.86,46.18,3.032,0.63,2.41,0,0,0
16.9,0.79,16.7,0,50,15.25,34.75,2.899,0.56,2.34,0,0,0
9.4,0.97,19.1,0,55.92,17.83,38.09,0,0,0,0,0,0
6.6,0.78,16.3,0,43.7,13.29,30.41,2.373,0.27,2.1,0,0,0
14.2,1.64,0,0,87.06,43.08,43.99,2.759,0.88,1.96,0,0,0
19.2,0,0,0,69.99,24.27,45.72,3.077,0.61,2.46,0,0,0
0,1.44,13.3,52,65.23,24.1,41.13,0,0,0,0,0,0
25,0,18.7,0,81.55,33.76,47.83,2.988,0.62,2.37,0,0,0
18.8,0.76,19.4,0,49.05,13.77,35.28,2.733,0.5,2.24,0,0,0
7.4,0.81,21.4,0,44.09,12.52,31.57,2.42,0.25,2.17,0,0,0
2.6,0.67,25.4,0,23.73,3.24,20.48,0,0,0,0,0,0
25.3,0.75,22.9,54,43.65,13.56,30.09,3.121,0.93,2.19,0,0,0
6,0.62,21.1,0,47.19,13.38,33.81,2.605,0.3,2.31,0,0,0
15.2,0.9,23.4,0,43.69,9.63,34.06,2.432,0.44,2,0,0,0
10.2,0.88,24.9,0,47.03,12.72,34.31,0,0,0,0,0,0
15.8,1.05,22.7,0,45.32,12.34,32.97,0,0,0,0,0,0
15.5,1.61,0,0,90.67,43.5,47.18,3.094,0.93,2.16,0,0,0
15.9,0.92,21.7,0,46.71,12.06,34.66,2.994,0.57,2.45,0,0,0
19.1,0,0,0,75.97,30.43,45.55,0,0,0,0,0,0
14.9,1.84,0,0,97.24,52.61,44.64,3.346,1.19,2.18,0,0,0
21.1,0.73,16.8,0,61.48,24.34,37.16,2.818,0.55,2.27,0,0,0
15.5,1,22,0,48.22,15.15,33.07,0,0,0,0,0,0
26.7,0,17.3,0,87.59,40.55,47.01,3.067,0.68,2.39,0,0,0
8.9,0.81,22.9,0,49.18,16.91,32.26,2.592,0.3,2.3,0,0,0
20,0.79,22,59,46.4,15.27,31.7,3.179,0.95,2.22,0,0,0
28.6,1.23,20.6,58,75.9,31.76,44.14,0,0,0,0,0,0
2.7,0.65,30.4,0,27.6,4.04,23.56,0,0,0,0,0,0
6.6,0.66,20,0,51.9,17.71,34.19,2.658,0.27,2.39,0,0,0
11,0.87,22.4,0,49.73,16.54,33.22,2.933,0.47,2.46,0,0,0
16.3,0,0,0,60.28,15.94,44.34,2.816,0.59,2.22,0,0,0
15.2,1.72,0,0,76.62,31.18,45.44,3.246,0.89,2.34,0,0,0
19,0,30.8,0,62.79,19.93,42.86,2.861,0.47,2.4,0,0,0
17.8,1.13,32,57,54.82,14.58,40.24,0,0,0,0,0,0
10.9,0.94,35.3,0,43.16,10.77,32.39,3.139,0.52,2.62,0,0,0
7.2,0.69,31.1,0,48.37,14.5,33.87,2.822,0.33,2.47,0,0,0
11.3,0.69,37.1,53,28.03,5.48,22.74,2.772,0.45,2.3,0,0,0
16.3,0.85,34.3,0,37.84,7.72,30.12,2.928,0.56,2.37,0,0,0
14.8,0.69,28,0,51.04,13.78,37.18,3.028,1.09,1.96,0,0,0
9,0.73,37,0,38.68,10.26,28.42,2.597,0.24,2.36,0,0,0
3.8,0.55,38.4,0,17.94,1.2,16.66,0,0,0,0,0,0
12.4,1.02,34.1,0,40.03,8.06,31.97,0,0,0,0,0,0
8.5,0.74,44.3,0,32.68,6.51,26.16,2.63,0.22,2.41,0,0,0
8.3,0.6,45.6,54,18.64,2.59,16.21,2.469,0.29,2.18,0,0,0
14.6,1.03,38.2,58,44.44,8.37,36.07,0,0,0,0,0,0
11.2,0.71,35.8,0,42.33,10.21,32.65,2.758,0.43,2.33,0,0,0
6.8,0.68,37.9,0,36.29,7.09,29.19,2.937,0.32,2.62,0,0,0
15.9,0,0,0,46.87,9.55,37.32,2.803,0.41,2.4,0,0,0
11,0.83,39.2,0,28.94,3.11,25.59,2.776,0.35,2.43,0,0,0
3.8,0.6,41.5,0,15.21,0.63,14.55,0,0,0,0,0,0
12.4,1.34,0,0,57.33,20.76,36.64,3.059,0.75,2.31,0,0,0
10.4,0.84,43.4,0,34.86,6.29,28.3,2.905,0.38,2.56,0,0,0
12.4,0.91,42.7,0,32.35,5.7,26.62,0,0,0,0,0,0
14.9,0.88,40.2,0,46.61,11.24,35.37,2.816,0.4,2.41,0,0,0
7.4,0.58,26.3,0,32.68,8.71,23.96,2.925,0.37,2.56,0,0,0
15.4,0,0,0,39.86,11.8,28.1,2.659,0.41,2.25,0,0,0
9.4,0.81,28.6,0,30.13,8.41,21.76,0,0,0,0,0,0
17.2,0.88,0,0,43.25,16.8,26.26,2.962,0.69,2.26,0,0,0
7.9,0.77,30,0,31.54,8.09,23.45,2.441,0.36,2.09,0,0,0
7.9,0.63,28.4,0,20.38,3.01,17.45,2.572,0.24,2.32,0,0,0
6.5,0.6,30.3,0,26.28,6.44,19.84,2.477,0.16,2.32,0,0,0
4.6,0.44,33.4,36,14.03,2.17,10.7,0,0,0,0,0,0
14.6,0.73,26.1,0,37.56,11.5,26.06,2.552,0.31,2.25,0,0,0
2.5,0.48,30.4,0,11.28,0.86,10.42,0,0,0,0,0,0
7,0.89,24.9,38,37.85,10.73,27.12,0,0,0,0,0,0
9.3,0.57,25.9,0,33.25,9.32,24.09,2.69,0.32,2.37,0,0,0
15.2,0,0,0,34.58,13.03,21.6,2.597,0.52,2.08,0,0,0
8.8,1,0,0,36.48,16.04,20.44,2.626,0.6,2.02,0,0,0
13.3,0.87,13.6,0,32.75,13.53,19.21,2.338,0.24,2.1,0,0,0
6.6,0.68,18.8,0,0,0,0,2.373,0.37,2.01,0,0,0
4.8,0.5,16.3,0,28.27,9.98,18.26,2.747,0.36,2.38,0,0,0
4.2,0.77,14.7,29,28.72,8.65,20.07,0,0,0,0,0,0
3.2,0.38,19.5,0,9.25,1.84,7.42,2.179,0.21,1.96,0,0,0
5.3,0.54,16.1,0,0,0,0,2.41,0.17,2.24,0,0,0
4.4,0.49,16.6,0,23.91,8.58,15.33,2.476,0.23,2.25,0,0,0
5.1,0.52,18.2,0,20.34,5.99,14.35,2.393,0.16,2.23,0,0,0
1,0.41,19.7,0,8.59,1.09,7.5,0,0,0,0,0,0
7.2,0.77,15.8,0,25.57,9.38,16.17,0,0,0,0,0,0
2,0.32,21.5,23,7.51,1.26,6.27,2.505,0.21,2.29,0,0,0
9.1,0.73,18.8,0,29.53,12.84,16.69,0,0,0,0,0,0
5,0.48,20.1,0,24.73,8.1,16.63,2.485,0.23,2.25,0,0,0
1.1,0.38,23.7,0,8.86,1.03,7.84,0,0,0,0,0,0
14.6,0.84,18.1,0,32.5,13.47,19.03,2.385,0.25,2.13,0,0,0
19.5,0,0,0,36.21,15.2,21.01,2.638,0.56,2.07,0,0,0
12.5,0.99,0,0,36.78,17.82,19.43,2.981,0.76,2.23,0,0,0
8.6,0.66,22,0,27.82,12.02,15.8,2.569,0.45,2.12,0,0,0
4.3,0.78,19.4,27,28.25,8.56,19.69,0,0,0,0,0,0
9.2,0.53,19.7,0,13.96,2.76,11.2,2.595,0.18,2.41,0,0,0
5.9,0.51,21.4,0,23.31,8.56,14.19,2.359,0.14,2.22,0,0,0
7.5,0.48,19.9,0,30.3,11.51,18.78,2.68,0.33,2.36,0,0,0
7.6,0.67,15.9,0,29.79,12.78,17,0,0,0,0,0,0
2.2,0.32,19.6,17,0,0,0,0,0,0,0,0,0
17.2,0,0,0,36.22,13.88,22.34,2.667,0.57,2.1,0,0,0
8.1,0.5,13.6,0,32.73,10.75,21.99,2.813,0.46,2.35,0,0,0
6,0.77,14.8,20,26.85,7.19,19.66,0,0,0,0,0,0
3,0.51,16.8,0,10.43,1.58,8.91,0,0,0,0,0,0
5,0.66,18,0,26.28,8.82,17.46,2.454,0.41,2.05,0,0,0
6.4,0.51,18.4,0,22.48,6.2,16.28,2.368,0.21,2.16,0,0,0
6,0.55,14.3,0,22.86,6.57,16.28,2.394,0.21,2.18,0,0,0
6.6,0.92,0,0,30.77,12.71,18.06,0,0,0,0,0,0
1.4,0.38,19.8,0,8.82,1.11,7.71,0,0,0,0,0,0
15.6,0.9,12.6,0,36.47,14.53,21.94,2.356,0.31,2.06,0,0,0
8.6,0.6,0,0,22.67,5.43,17.4,2.617,0.43,2.19,0,0,0
9.7,0.83,23,33,33.26,7.78,25.48,0,0,0,0,0,0
14.8,0.77,22.3,0,38.97,12.53,26.27,2.486,0.29,2.2,0,0,0
0,0.95,0,0,36.73,13.04,23.7,2.532,0.53,2,0,0,0
15.3,0,0,0,31.76,8.31,23.47,2.637,0.47,2.17,0,0,0
9.8,0.71,25,0,26.54,8.56,17.93,0,0,0,0,0,0
7.4,0.53,22.7,0,34.14,11,23.14,2.79,0.36,2.45,0,0,0
2.5,0.43,29.1,0,11.23,0.86,10.58,0,0,0,0,0,0
6.4,0.59,24.6,0,25.12,6.84,18.27,2.385,0.14,2.24,0,0,0
10.3,0.56,22.5,0,32.17,9.36,22.81,2.568,0.31,2.25,0,0,0
10.1,0,25.1,0,21.2,4.07,17.13,0,0,0,0,0,0
6.5,0.41,28.5,39,12.05,2.17,9.9,2.434,0.23,2.21,0,0,0
9,1.24,0,0,46.02,16.6,29.42,2.838,0.66,2.18,0,0,0
12,0.79,0,0,33.23,7.06,26,0,0,0,0,0,0
18.4,0,0,0,41.67,10.97,30.83,2.718,0.47,2.25,0,0,0
13.4,0.79,31.2,0,32.09,6.62,25.48,0,0,0,0,0,0
17,0.69,28.2,0,42.59,12.08,30.54,2.852,0.5,2.28,0,0,0
9.9,0.54,35.2,0,19.06,3.27,15.8,2.602,0.3,2.3,0,0,0
14,0.76,33.1,0,30.24,5.39,24.93,0,0,0,0,0,0
15.7,0.9,27.8,0,43.68,10.73,32.95,0,0,0,0,0,0
16.7,0.77,28.2,0,49.31,15.29,34.15,2.721,0.35,2.37,0,0,0
3.5,0.52,35,0,15.04,0.82,14.23,0,0,0,0,0,0
7.7,0.6,28,0,37.64,9.24,28.42,2.744,0.31,2.43,0,0,0
8.5,0.71,30.1,0,31.43,7.09,24.34,2.52,0.18,2.34,0,0,0
14.2,1.32,0,0,57.97,24.44,33.52,2.879,0.74,2.14,0,0,0
16.7,0.74,25.2,0,56.13,17.32,38.81,2.896,0.48,2.42,0,0,0
15.1,0.89,25.7,0,48.22,12.09,36.12,0,0,0,0,0,0
9.9,0.81,0,0,37.44,8.58,28.86,0,0,0,0,0,0
10.7,0.58,34.8,0,24.32,5,19.42,2.959,0.62,2.34,0,0,0
0,0.79,30.7,0,33.63,6.01,27.64,0,0,0,0,0,0
16.4,0.66,24.8,0,44.21,12.96,31.25,2.825,0.54,2.29,0,0,0
7.3,0.69,30.1,0,35.64,8.68,26.96,2.512,0.19,2.33,0,0,0
3,0.5,33.4,0,17.78,1.3,16.48,0,0,0,0,0,0
7.4,0.6,26.4,0,44.24,12.23,32.01,2.701,0.3,2.4,0,0,0
10.9,0.85,29.4,0,38.63,8.37,30.27,0,0,0,0,0,0
17.4,0,0,0,47.82,12.75,35.07,2.86,0.57,2.29,0,0,0
4.7,0.59,15.6,0,46.04,13.2,32.84,2.663,0.25,2.42,0,0,0
14.9,0,0,0,64.3,24.07,40.24,2.876,0.56,2.31,0,0,0
13.4,1.57,0,0,74.03,36.66,37.37,3.125,0.85,2.28,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
16.2,0.8,23.5,0,43.36,11.54,31.84,0,0,0,0,0,0
21.3,0.82,23.5,0,49.26,17.72,31.55,3.82,1.57,2.25,0,0,0
23.5,0.72,6.4,0,54.81,20.85,33.96,2.926,0.57,2.37,0,0,0
26.9,1.09,16.6,0,71.26,28.52,42.74,0,0,0,0,0,0
5.5,0.7,18.9,0,40.53,11.62,28.91,2.536,0.2,2.33,0,0,0
7.5,0.84,15.4,0,43.47,12.81,30.65,3.009,0.5,2.51,0,0,0
2.5,0.58,26.1,0,21.88,2.46,19.42,0,0,0,0,0,0
22.4,1,17.3,0,81.27,33.93,47.34,3.085,0.69,2.4,0,0,0
11,1.47,0,0,82.06,43.06,39.01,3.584,1.14,2.44,0,0,0
22.2,0.84,27.4,0,51.64,17.89,33.75,3.675,1.42,2.25,0,0,0
24.1,1.11,18.7,0,82.55,35.72,46.84,0,0,0,0,0,0
7,0.75,19.1,0,48.87,15.7,33.17,2.572,0.29,2.28,0,0,0
23.7,1.14,16.1,0,96.84,45.25,51.59,3.147,0.72,2.43,0,0,0
6.6,0.6,16.7,0,54.24,18.03,36.2,2.617,0.27,2.34,0,0,0
17,1.05,21.1,0,55.93,18.32,37.61,0,0,0,0,0,0
3.3,0.61,27.8,0,26.89,3.75,23.14,0,0,0,0,0,0
21.2,0.74,5.9,0,64.88,25.38,39.5,2.98,0.65,2.33,0,0,0
9.5,0.88,15.5,0,49.87,15.05,34.82,3.066,0.58,2.53,0,0,0
15.3,0,0,0,75.47,29.67,45.8,2.927,0.66,2.27,0,0,0
16.7,0.79,25.2,0,48.67,13.12,35.54,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
21.5,0.94,29.4,0,49.45,10.47,39,0,0,0,0,0,0
7.6,0.65,21.2,0,57.36,17.55,38.45,2.76,0.36,2.4,0,0,0
29.1,1.22,22.7,0,83.36,31.2,52.16,0,0,0,0,0,0
15.3,1.79,0,0,96.74,49.54,47.29,3.823,1.26,2.56,0,0,0
11.8,0.94,18,0,54.86,16.83,38.02,3.441,0.73,2.71,0,0,0
9.1,0.78,21.6,0,53.03,17.5,35.54,2.665,0.32,2.35,0,0,0
26.6,1.23,22.4,0,96.6,41.32,55.23,3.215,0.77,2.45,0,0,0
25.7,0.82,33,0,52.66,15.8,37.29,3.577,1.2,2.38,0,0,0
17.6,0,0,0,74.69,26.1,48.59,2.877,0.67,2.21,0,0,0
3.7,0.6,35.8,0,25.65,2.32,23.33,0,0,0,0,0,0
23.5,0.82,7.9,0,67.64,25.38,42.26,3.068,0.74,2.33,0,0,0
13.8,1.05,30,0,41.65,10.67,30.98,0,0,0,0,0,0
14.8,0,0,0,62.5,20.57,41.93,2.853,0.53,2.32,0,0,0
13.7,1.72,0,0,73.08,33.14,39.94,3.355,1.04,2.31,0,0,0
3.5,0.63,37.9,0,20.54,1.97,18.77,0,0,0,0,0,0
20.7,1.24,26.1,0,78,29.75,48.25,3.129,0.67,2.49,0,0,0
26,1.26,26.1,0,67.34,22.37,44.97,0,0,0,0,0,0
16.8,0.73,40.3,0,36.42,10.5,30.3,3.277,0.71,2.57,0,0,0
18,1.01,32.4,0,44.42,9.53,35.22,0,0,0,0,0,0
17.1,0.77,20.3,0,55.78,19.19,36.6,3.003,0.67,2.34,0,0,0
7.9,0.82,25.1,0,42.05,12.97,29.07,2.611,0.27,2.34,0,0,0
9.2,0.92,23.5,0,41,10.65,30.36,3.156,0.5,2.65,0,0,0
6.5,0.7,23.1,0,46.52,14.51,32.01,2.901,0.35,2.47,0,0,0
11.7,0.89,36.2,0,28.99,3.84,25.15,0,0,0,0,0,0
13.3,1.62,0,0,60.59,24.53,36.06,3.091,0.87,2.22,0,0,0
8.4,0.63,43.7,0,20.85,3.48,18.91,2.909,0.39,2.52,0,0,0
15.2,0.78,26.7,0,43.33,12.47,30.92,0,0,0,0,0,0
3,0.6,38.8,0,15.24,1.01,14.27,0,0,0,0,0,0
15.7,1.18,31.7,0,46.52,10.43,36.09,0,0,0,0,0,0
9.5,0.99,28.3,0,37.03,9.36,27.67,3.174,0.45,2.72,0,0,0
11.3,1.03,35.8,0,0,0,0,0,0,0,0,0,0
6,0.79,29.1,0,34.14,8.78,25.36,2.572,0.22,2.35,0,0,0
16.1,1.05,31,0,52.64,15.65,36.99,2.915,0.47,2.45,0,0,0
4.9,0.67,26.6,0,38.2,9.85,28.35,2.905,0.35,2.55,0,0,0
15.5,0,0,0,50.02,13.69,36.68,2.804,0.46,2.34,0,0,0
10.5,0.59,24,0,29.29,7.15,22.17,2.289,0.34,1.94,0,0,0
9.9,0,0,0,27.35,5.21,22.14,2.361,0.27,2.09,0,0,0
5.7,0.61,36.4,0,20.61,3.81,16.79,2.315,0.15,2.17,0,0,0
2.1,0.45,32.8,0,10.25,0.55,9.7,0,0,0,0,0,0
6.3,0.79,30.5,0,20.44,3.52,16.93,0,0,0,0,0,0
7.9,0.63,29.8,0,19.54,2.41,17.13,0,0,0,0,0,0
5.2,0.51,23,0,26.03,5.95,20.3,2.753,0.35,2.4,0,0,0
10.6,0.93,26.7,0,30.06,4.33,25.72,0,0,0,0,0,0
7.5,0.73,31,0,21.22,4.04,17.92,2.558,0.27,2.29,0,0,0
9.9,1.26,0,0,36.57,11.74,24.25,2.792,0.62,2.16,0,0,0
9.2,0.74,25.6,0,30.66,6.7,23.96,2.468,0.25,2.21,0,0,0
5.9,0.45,33.8,0,12.98,2.03,10.95,2.738,0.47,2.27,0,0,0
6.8,0.72,20.2,0,22.75,8.35,14.4,2.473,0.26,2.21,0,0,0
1.5,0.36,23.2,0,9.03,1.05,7.98,0,0,0,0,0,0
7.4,0.79,17.5,0,26.5,6.97,19.54,0,0,0,0,0,0
7.8,0.49,15.8,0,23.64,8.5,15.13,2.438,0.28,2.15,0,0,0
4.8,0.51,25.9,0,20.15,7.47,12.68,2.309,0.16,2.15,0,0,0
5.4,0.43,12.8,0,23.84,8.15,15.69,2.664,0.34,2.32,0,0,0
7.2,0.74,15.5,0,24.93,8.69,16.07,0,0,0,0,0,0
3.7,0.34,22.1,0,8.85,1.62,7.24,2.52,0.35,2.17,0,0,0
14.1,0,0,0,30.02,10.77,19.25,2.319,0.32,2,0,0,0
11.1,0.74,14.2,0,29.93,11.21,18.72,2.336,0.21,2.13,0,0,0
7.4,0.58,21,0,17.24,3.06,14.16,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
15.5,0,0,0,30.53,11.45,19.08,2.412,0.41,2,0,0,0
7.2,0.66,17.1,0,22.59,7.73,14.87,0,0,0,0,0,0
6.9,0.42,14.2,0,25.17,9.08,16.1,2.614,0.34,2.27,0,0,0
8.4,0.65,24,0,23.61,8.66,14.95,2.627,0.25,2.38,0,0,0
1.9,0.38,25.7,0,10.56,1.28,9.28,0,0,0,0,0,0
6.2,0.47,28.6,0,21.25,7.55,13.71,2.213,0.16,2.06,0,0,0
5.4,0.47,15.7,0,21.88,7.2,14.69,2.428,0.28,2.16,0,0,0
6.3,0.49,20.3,0,15.88,2.97,13,0,0,0,0,0,0
2.2,0.31,13.3,0,10.04,2.14,7.91,2.563,0.63,1.66,0,0,0
8.6,0.78,17.5,0,27.56,7.65,19.9,0,0,0,0,0,0
11,0.82,14.4,0,29.55,10.9,18.65,2.302,0.23,2.07,0,0,0
10.6,1.09,0,0,35.34,15.26,20.08,0,0,0,0,0,0
1.8,0.36,21.5,0,10.92,1.32,9.6,0,0,0,0,0,0
3.3,0.29,15.6,0,8.3,2.27,6.02,2.085,0.26,1.83,0,0,0
8.6,0.56,19.4,0,21.41,9.46,11.95,2.249,0.19,2.06,0,0,0
8.7,0.57,19.4,0,21.59,9.11,12.48,2.305,0.21,2.1,0,0,0
9.2,0.75,12.6,0,28.05,9.6,18.45,0,0,0,0,0,0
17.3,0,0,0,29.32,12.57,16.74,2.315,0.43,1.89,0,0,0
5.8,0.39,15.3,0,15.2,4.11,11.1,0,0,0,0,0,0
15.8,0.91,10.2,0,28.99,14.11,15.02,2.237,0.21,2.04,0,0,0
9.5,0.44,9.7,0,29.99,13.27,16.71,2.511,0.34,2.17,0,0,0
8,0.45,12.3,0,22.49,8.91,13.58,2.299,0.28,2.02,0,0,0
8.5,0.64,11.3,0,22.99,9.77,13.22,0,0,0,0,0,0
2.8,0.51,31.8,0,13.2,1.09,12.1,0,0,0,0,0,0
8.3,0.72,33.8,0,24.74,5.43,19.32,2.635,0.32,2.31,0,0,0
7,0.56,24.3,0,31.11,8.06,23.15,2.738,0.36,2.38,0,0,0
9.6,0.84,29,0,27.17,6.38,20.8,0,0,0,0,0,0
15.8,0,0,0,39.99,11.3,28.69,2.551,0.32,2.23,0,0,0
13.5,0.8,24.7,0,39.05,10.8,27.86,2.53,0.31,2.23,0,0,0
13,0.98,24.6,0,38.81,8.98,29.75,0,0,0,0,0,0
6.6,0.43,34.6,0,12.4,1.86,10.57,2.323,0.31,2.01,0,0,0
12.4,0.62,29.4,0,21,2.97,17.95,0,0,0,0,0,0
11.3,0.66,21.1,0,32.99,9.16,23.83,2.588,0.38,2.21,0,0,0
6.3,0.63,25.1,0,23.57,5.04,18.53,2.384,0.17,2.2,0,0,0
22.6,1.07,21.2,0,70.76,28.79,41.96,2.945,0.54,2.41,0,0,0
7.5,0.6,22.7,0,42.26,10.82,31.44,2.762,0.31,2.45,0,0,0
19.4,0.67,29.5,0,32.33,9.91,22.9,2.904,0.57,2.34,0,0,0
16.8,0,0,0,52.98,18.51,34.47,2.936,0.47,2.47,0,0,0
19.3,0.89,28.6,0,39.81,9.14,30.7,0,0,0,0,0,0
7.6,0.78,23,0,35.39,8.54,26.85,2.453,0.26,2.2,0,0,0
27,1.11,20.9,0,65.91,24.44,41.48,0,0,0,0,0,0
23,0.72,17.8,0,53.45,18.17,35.28,3.006,0.68,2.32,0,0,0
4.4,0.6,31.9,0,20.74,1.6,19.14,0,0,0,0,0,0
13.4,0.92,25.6,0,38.43,9.01,29.43,0,0,0,0,0,0
10.8,0.77,29.3,0,36.67,8.75,27.92,0,0,0,0,0,0
6.2,0.61,32.6,0,22.64,2.26,20.38,0,0,0,0,0,0
10.9,0.8,25.1,0,36.42,10.41,26.01,2.45,0.29,2.22,0,0,0
21.5,0.85,20.1,0,54.13,18.46,35.67,2.953,0.58,2.38,0,0,0
21.5,0.91,30.1,0,40.58,10.5,30.08,0,0,0,0,0,0
16.9,0.65,29.7,0,32.03,9.63,22.4,2.694,0.51,2.18,0,0,0
25.1,1.14,20.5,0,61.72,21.33,40.26,0,0,0,0,0,0
23.7,1.16,21.7,0,66.77,26.3,40.47,2.715,0.46,2.26,0,0,0
18.5,0,0,0,50.18,15.81,34.36,2.583,0.43,2.15,0,0,0
15.5,0.97,25.6,0,40.84,10.48,30.36,0,0,0,0,0,0
10.6,0.66,24,0,47.44,14.84,32.6,2.671,0.33,2.34,0,0,0
12.7,0.84,28.6,0,38.58,10.77,27.81,0,0,0,0,0,0
23.1,0.99,17.7,0,74.07,31.42,42.47,2.279,0.41,1.87,0,0,0
3.3,0.55,30.7,0,21.57,1.69,19.88,0,0,0,0,0,0
8.3,0.67,25.3,0,37.45,10.16,27.29,3.056,0.34,2.71,0,0,0
18.9,0.8,26.7,0,38.39,8.26,30.14,0,0,0,0,0,0
13.9,0,0,0,57.96,21.65,36.31,2.434,0.4,2.04,0,0,0
6.7,0.63,21.9,0,36.03,10.11,25.92,2.252,0.16,2.1,0,0,0
6.5,0.54,20.5,0,42.85,11.93,30.92,2.382,0.21,2.17,0,0,0
27.4,0.7,26,0,42.21,14,28.23,2.679,0.56,2.12,0,0,0
11.9,0.87,22,0,41.56,11.15,30.25,0,0,0,0,0,0
25.4,0.99,18.6,0,67.56,26,41.57,0,0,0,0,0,0
25.5,0.8,18.7,0,51.46,17.53,33.97,2.821,0.52,2.3,0,0,0
8.8,0.82,22.1,0,50.18,16.74,33.43,1.996,0.15,1.84,0,0,0
4.6,0.69,32.3,0,28.36,3.57,24.79,0,0,0,0,0,0
20.6,0.97,24.9,0,48.61,11.11,37.5,0,0,0,0,0,0
29.9,0.88,20.5,0,67.99,25.82,41.84,3.15,0.74,2.42,0,0,0
29.6,0.89,31.4,0,52.7,16.65,36.04,3.04,0.84,2.2,0,0,0
26.1,1.3,19.2,0,94.81,40.36,54.45,2.857,0.69,2.17,0,0,0
15.3,0,0,0,69.47,27.41,42.06,3.101,0.63,2.48,0,0,0
14.7,1.06,23.2,0,53.57,14.68,38.89,0,0,0,0,0,0
7.9,0.67,20.3,0,54.38,17.65,36.59,2.37,0.26,2.11,0,0,0
10.9,0.88,27.2,0,46.76,14.37,32.4,2.877,0.38,2.5,0,0,0
25.7,1.26,20.3,0,80.15,32,48.16,0,0,0,0,0,0
31.2,1.3,19.3,0,84,34.65,49.35,0,0,0,0,0,0
22.8,0.93,27.6,0,48.99,11.07,37.92,0,0,0,0,0,0
16.5,0,0,0,67.66,27.47,40.19,0,0,0,0,0,0
13.1,0.93,28.9,0,45.95,13.11,32.84,2.872,0.41,2.45,0,0,0
19.8,1.1,24.4,0,52.78,14.57,38.21,0,0,0,0,0,0
32.5,1.36,19,0,104.52,46.78,57.74,2.867,0.71,2.16,0,0,0
5.3,0.72,27.6,0,28.54,3.45,25.09,0,0,0,0,0,0
10.7,0.81,21.2,0,47.89,15.11,32.81,2.358,0.24,2.12,0,0,0
8.7,0.69,20,0,52.88,16.03,36.85,2.678,0.3,2.38,0,0,0
35.1,0.98,29.4,0,58.32,19.67,38.66,0,0,0,0,0,0
27.6,0.95,20.9,0,66.57,24.95,41.62,3.479,0.77,2.71,0,0,0
17.7,1.04,29.5,0,48.04,12.14,35.89,0,0,0,0,0,0
18.1,0.86,29.8,0,38.94,6.93,32.11,0,0,0,0,0,0
26.5,1.19,23.3,0,91.65,36.08,55.57,0,0,0,0,0,0
27.4,0.89,21.5,0,60.53,21.69,38.84,3.281,0.79,2.5,0,0,0
17.3,0,0,0,63.5,22.85,40.65,0,0,0,0,0,0
26.3,0.91,32.2,0,41.2,10.21,30.92,0,0,0,0,0,0
9.7,0.78,18.3,0,45.9,14.78,31.12,2.49,0.25,2.24,0,0,0
4.7,0.63,37.6,0,22.02,1.73,20.32,0,0,0,0,0,0
24.1,1.2,24.9,0,58.93,18.68,40.26,0,0,0,0,0,0
13.5,0.88,32.2,0,42.69,11.82,30.87,2.96,0.43,2.53,0,0,0
8.1,0.68,23.7,0,48.46,13.69,34.77,2.595,0.3,2.29,0,0,0
6.4,0.66,28.3,0,40.49,10.49,29.98,2.792,0.33,2.46,0,0,0
11.5,0.89,34.6,0,35.73,9.75,25.97,2.708,0.32,2.39,0,0,0
4.8,0.6,46.4,0,16.01,0.63,15.39,0,0,0,0,0,0
16.3,0.9,31.2,0,34.23,5.37,28.85,0,0,0,0,0,0
19.2,0.93,24.9,0,50.85,16.71,34.61,4.34,0.94,3.39,0,0,0
12.1,0.7,42.4,0,23,5.25,17.75,2.399,0.3,2.1,0,0,0
18.2,1.16,35,0,52.81,14.42,38.39,0,0,0,0,0,0
15.8,0,0,0,48.77,14.64,34.13,2.421,0.41,2.04,0,0,0
6.8,0.73,19.3,0,34.67,9.64,25.03,2.497,0.23,2.28,0,0,0
20.7,1.02,34.2,0,58.69,20.05,38.64,2.902,0.45,2.45,0,0,0
14.4,1,38,0,38.94,9.78,29.42,0,0,0,0,0,0
5.1,0.6,19.9,0,24.47,5.58,18.89,2.163,0.13,2.03,0,0,0
2.7,0.48,34.6,0,11.45,0.92,10.53,0,0,0,0,0,0
8.5,0.69,25.5,0,20.58,2.54,18.08,0,0,0,0,0,0
9,0.68,19.5,0,33.83,9.59,24.28,3.585,0.57,3.02,0,0,0
6.2,0.49,31.7,0,14.81,2.31,12.57,2.281,0.22,2.06,0,0,0
5.9,0.56,21.5,0,30.59,7.2,23.39,2.764,0.32,2.45,0,0,0
13.8,0,0,0,33.21,7.03,26.18,2.234,0.28,1.96,0,0,0
11.1,0.94,27.5,0,35.7,7.42,28.29,0,0,0,0,0,0
