序號,縣市,監測月份,測站,"二氧化硫<br />SO2<br />(ppb)","一氧化碳<br />CO<br />(ppm)","臭氧<br />O3<br />(ppb)","懸浮微粒<br />PM 10 <br />(μg/m 3 )","細懸浮微粒<br />PM 2.5 <br />(μg/m 3 )","氮氧化物<br />NOx<br />(ppb)","一氧化氮<br />NO<br />(ppb)","二氧化氮<br />NO2<br />(ppb)","總碳氫化合物<br />THC<br />(ppmC)","非甲烷碳氫化合物<br />NMHC<br />(ppm)","甲烷<br />CH4<br />(ppm)","大氣溫度<br />AMB_TEMP<br />(℃)","降雨量<br />RAINFALL<br />(mm)","酸雨pH值<br />pH_RAIN","相對濕度<br />RH<br />(percent)","紫外線指數<br />UVB<br />(UVI)"
3107,高雄市,1991/09,復興,23.7,2.54,18.8,104.0,-,54,24.45,29.51,-,-,-,27.58,-,-,69.66,-
3108,高雄市,1991/09,鳳山,25.0,2.72,20.3,98.0,-,40,12.53,26.91,-,-,-,26.2,-,-,75.17,-
3109,高雄市,1991/08,楠梓,22.7,1.19,-,84.0,-,46,25.46,20.22,3.19,0.752,2.392,28.6,-,-,88.6,-
3110,高雄市,1991/08,前金,17.5,2.37,18.5,-,-,32,14.18,18.21,-,-,-,29.91,-,-,61.17,-
3111,高雄市,1991/08,復興,26.6,1.64,17.0,61.0,-,35,17.47,17.0,-,-,-,28.46,-,-,70.53,-
3112,高雄市,1991/08,鳳山,16.3,2.01,19.2,65.0,-,34,11.72,21.9,-,-,-,27.03,-,-,78.25,-
3113,高雄市,1991/07,楠梓,32.3,1.3,18.7,74.0,-,47,29.65,16.8,2.65,0.653,1.947,28.83,-,-,86.26,-
3114,高雄市,1991/07,前金,17.7,1.49,10.5,47.0,-,29,13.4,14.37,-,-,-,28.58,-,-,65.52,-
3115,高雄市,1991/07,復興,22.3,1.13,13.7,47.0,-,40,23.51,16.92,-,-,-,28.68,-,-,71.69,-
3116,高雄市,1991/07,鳳山,15.8,1.33,13.0,42.0,-,33,14.07,18.41,-,-,-,27.24,-,-,77.34,-
3117,高雄市,1991/06,楠梓,45.6,1.46,13.0,68.0,-,51,35.66,14.92,2.61,0.681,1.887,28.99,-,-,81.43,-
3118,高雄市,1991/06,前金,16.9,1.19,10.4,48.0,-,25,13.61,10.3,-,-,-,28.48,-,-,75.65,-
3119,高雄市,1991/06,復興,21.7,1.18,12.1,40.0,-,43,24.76,17.96,-,-,-,28.75,-,-,75.03,-
3120,高雄市,1991/06,鳳山,16.4,1.24,10.8,50.0,-,36,18.07,17.29,-,-,-,28.49,-,-,71.29,-
3121,高雄市,1991/05,楠梓,36.1,1.26,22.0,100.0,-,52,30.25,21.42,2.34,0.387,1.962,27.33,-,-,81.73,-
3122,高雄市,1991/05,前金,16.5,1.34,16.7,73.0,-,25,9.56,14.75,-,-,-,27.17,-,-,75.93,-
3123,高雄市,1991/05,復興,19.3,1.53,17.7,-,-,51,26.81,23.98,-,-,-,27.27,-,-,79.14,-
3124,高雄市,1991/05,鳳山,18.2,1.22,15.4,-,-,45,17.83,26.38,-,-,-,27.47,-,-,72.85,-
3125,高雄市,1991/04,楠梓,31.9,1.15,21.4,106.0,-,67,38.76,27.91,2.37,0.318,2.039,24.55,-,-,79.89,-
3126,高雄市,1991/04,前金,13.4,1.54,17.9,75.0,-,40,16.47,22.42,-,-,-,24.57,-,-,77.58,-
3127,高雄市,1991/04,復興,22.3,1.63,21.2,83.0,-,54,27.77,25.28,-,-,-,24.82,-,-,80.05,-
3128,高雄市,1991/04,鳳山,25.2,1.96,17.2,79.0,-,49,20.0,28.12,-,-,-,24.93,-,-,75.38,-
3129,高雄市,1991/03,楠梓,28.6,1.1,22.5,135.0,-,65,35.36,28.94,2.42,0.352,2.024,23.19,-,-,78.59,-
3130,高雄市,1991/03,前金,17.9,1.92,16.6,118.0,-,48,23.09,23.56,-,-,-,24.47,-,-,67.17,-
3131,高雄市,1991/03,復興,18.2,1.55,17.0,109.0,-,64,30.02,33.39,-,-,-,23.74,-,-,72.63,-
3132,高雄市,1991/03,鳳山,27.2,1.75,16.1,118.0,-,57,23.78,32.89,-,-,-,23.56,-,-,73.89,-
3133,高雄市,1991/02,楠梓,25.1,0.97,18.1,116.0,-,55,26.68,28.36,2.77,0.712,2.008,18.69,-,-,77.53,-
3134,高雄市,1991/02,前金,17.8,1.74,20.7,119.0,-,57,28.42,27.65,-,-,-,18.43,-,-,67.35,-
3135,高雄市,1991/02,復興,16.7,1.65,17.8,113.0,-,73,33.74,38.23,-,-,-,19.66,-,-,69.19,-
3136,高雄市,1991/02,鳳山,24.6,1.82,-,110.0,-,68,27.74,39.69,-,-,-,19.33,-,-,70.32,-
3137,高雄市,1991/01,楠梓,22.2,0.81,18.3,127.0,-,58,28.81,29.22,2.37,0.289,2.036,18.08,-,-,79.74,-
3138,高雄市,1991/01,前金,14.4,1.72,17.8,133.0,-,62,24.85,36.5,-,-,-,18.63,-,-,79.75,-
3139,高雄市,1991/01,復興,17.9,3.81,18.4,133.0,-,80,39.05,40.52,-,-,-,19.01,-,-,72.27,-
3140,高雄市,1991/01,鳳山,26.3,1.45,-,129.0,-,79,34.91,43.36,-,-,-,18.34,-,-,75.42,-
3141,高雄市,1990/12,楠梓,28.8,1.07,23.0,156.0,-,76,38.25,36.96,2.62,0.422,2.155,19.82,-,-,76.65,-
3142,高雄市,1990/12,前金,18.9,2.47,20.2,163.0,-,72,33.28,37.16,-,-,-,19.78,-,-,68.01,-
3143,高雄市,1990/12,復興,24.9,2.58,24.4,188.0,-,96,48.01,50.4,-,-,-,20.86,-,-,69.48,-
3144,高雄市,1990/12,鳳山,29.5,1.98,20.1,161.0,-,79,31.52,47.18,-,-,-,18.41,-,-,80.06,-
3145,高雄市,1990/11,楠梓,27.6,1.07,23.8,129.0,-,67,35.81,30.77,2.62,0.364,2.225,23.33,-,-,79.53,-
3146,高雄市,1990/11,前金,15.7,2.51,23.7,147.0,-,50,19.28,29.96,-,-,-,24.27,-,-,61.6,-
3147,高雄市,1990/11,復興,21.3,1.93,23.9,210.0,-,62,23.59,38.26,-,-,-,22.16,-,-,72.95,-
3148,高雄市,1990/11,鳳山,20.7,1.78,23.3,130.0,-,48,12.77,34.39,-,-,-,22.29,-,-,77.06,-
3149,高雄市,1990/10,楠梓,25.2,0.91,30.0,132.0,-,50,21.66,28.94,2.87,0.338,2.488,25.59,-,-,67.77,-
3150,高雄市,1990/10,前金,16.5,1.99,33.2,130.0,-,48,15.06,32.37,-,-,-,26.15,-,-,64.2,-
3151,高雄市,1990/10,復興,18.9,1.39,32.3,124.0,-,41,16.48,25.72,-,-,-,25.14,-,-,65.9,-
3152,高雄市,1990/10,鳳山,17.0,1.91,28.2,115.0,-,42,8.25,32.8,-,-,-,24.9,-,-,73.26,-
3153,高雄市,1990/09,楠梓,31.5,0.91,15.4,81.0,-,45,23.64,21.12,2.9,0.539,2.318,27.23,-,-,84.22,-
3154,高雄市,1990/09,前金,15.5,1.59,18.2,69.0,-,43,18.49,23.69,-,-,-,27.72,-,-,70.65,-
3155,高雄市,1990/09,復興,16.3,1.43,17.2,62.0,-,33,17.04,15.94,-,-,-,25.35,-,-,80.43,-
3156,高雄市,1990/09,鳳山,12.2,1.86,17.4,61.0,-,30,10.93,18.8,-,-,-,26.96,-,-,71.99,-
3157,高雄市,1990/08,楠梓,34.9,0.75,-,66.0,-,31,18.58,12.26,3.03,0.517,2.471,28.44,-,-,86.26,-
3158,高雄市,1990/08,前金,9.7,1.08,18.2,46.0,-,25,10.67,15.11,-,-,-,28.78,-,-,72.83,-
3159,高雄市,1990/08,復興,16.8,1.21,18.3,70.0,-,27,11.94,15.01,-,-,-,27.24,-,-,75.42,-
3160,高雄市,1990/08,鳳山,14.1,1.48,16.6,-,-,24,10.68,12.78,-,-,-,28.51,-,-,65.36,-
3161,高雄市,1990/07,楠梓,43.4,0.85,11.3,61.0,-,36,23.36,12.34,2.68,0.48,2.15,28.62,-,-,81.63,-
3162,高雄市,1990/07,前金,13.4,1.5,13.5,29.0,-,28,13.46,13.33,-,-,-,28.55,-,-,72.64,-
3163,高雄市,1990/07,復興,44.4,1.74,11.2,57.0,-,35,17.73,17.57,-,-,-,28.7,-,-,70.82,-
3164,高雄市,1990/07,鳳山,14.4,1.76,12.2,-,-,29,12.71,15.86,-,-,-,28.77,-,-,61.95,-
3165,高雄市,1990/06,楠梓,43.2,0.94,11.2,82.0,-,34,20.64,13.12,2.64,0.491,2.07,27.9,-,-,84.71,-
3166,高雄市,1990/06,前金,19.9,1.51,12.0,29.0,-,33,17.49,14.98,-,-,-,27.92,-,-,72.58,-
3167,高雄市,1990/06,復興,31.7,1.81,12.1,69.0,-,42,18.19,22.8,-,-,-,28.03,-,-,72.25,-
3168,高雄市,1990/06,鳳山,15.5,1.64,10.5,-,-,25,11.98,12.93,-,-,-,28.18,-,-,68.1,-
3169,高雄市,1990/05,楠梓,38.7,0.96,22.5,93.0,-,34,17.75,16.13,2.64,0.383,2.207,26.72,-,-,74.87,-
3170,高雄市,1990/05,前金,21.6,1.75,21.8,59.0,-,32,11.67,18.91,-,-,-,27.1,-,-,67.59,-
3171,高雄市,1990/05,復興,32.1,2.02,22.9,76.0,-,39,13.93,25.3,-,-,-,26.84,-,-,68.84,-
3172,高雄市,1990/05,鳳山,23.1,1.53,20.3,-,-,32,10.43,21.05,-,-,-,25.7,-,-,74.59,-
3173,高雄市,1990/04,楠梓,41.8,1.05,19.3,93.0,-,51,25.36,25.27,2.91,0.517,2.346,23.66,-,-,75.26,-
3174,高雄市,1990/04,前金,17.5,2.05,19.5,139.0,-,35,12.74,21.4,-,-,-,24.24,-,-,67.75,-
3175,高雄市,1990/04,復興,37.4,2.17,24.2,87.0,-,47,24.67,27.58,-,-,-,24.38,-,-,62.0,-
3176,高雄市,1990/04,鳳山,24.7,1.74,18.5,109.0,-,41,14.16,25.75,-,-,-,23.03,-,-,77.48,-
3177,高雄市,1990/03,楠梓,34.0,0.93,20.8,108.0,-,61,31.46,28.76,2.73,0.312,2.373,20.61,-,-,75.41,-
3178,高雄市,1990/03,前金,30.8,1.39,17.6,232.0,-,42,15.22,25.63,-,-,-,20.25,-,-,69.97,-
3179,高雄市,1990/03,復興,33.5,1.95,-,108.0,-,47,22.82,25.54,-,-,-,22.1,-,-,56.35,-
3180,高雄市,1990/03,鳳山,54.5,1.83,17.7,159.0,-,24,10.25,13.36,-,-,-,21.07,-,-,71.24,-
3181,高雄市,1990/02,楠梓,44.0,0.95,11.6,130.0,-,63,34.31,28.2,2.6,0.42,2.138,19.48,-,-,80.91,-
3182,高雄市,1990/02,前金,23.6,1.82,10.8,-,-,48,16.83,30.25,-,-,-,19.96,-,-,65.96,-
3183,高雄市,1990/02,復興,30.0,2.36,-,131.0,-,47,21.68,23.84,-,-,-,20.48,-,-,63.46,-
3184,高雄市,1990/02,鳳山,69.2,1.86,12.9,-,-,23,10.9,12.01,-,-,-,21.19,-,-,72.28,-
3185,高雄市,1990/01,楠梓,31.8,0.86,14.5,141.0,-,56,27.55,28.46,-,-,-,17.97,-,-,78.31,-
3186,高雄市,1990/01,前金,18.7,1.68,11.5,69.0,-,37,18.02,21.52,-,-,-,16.87,-,-,56.57,-
3187,高雄市,1990/01,復興,33.2,2.45,-,142.0,-,44,18.54,24.33,-,-,-,20.43,-,-,60.06,-
3188,高雄市,1990/01,鳳山,53.0,1.88,12.9,186.0,-,24,10.16,13.52,-,-,-,18.23,-,-,74.62,-
3189,高雄市,1989/12,楠梓,39.7,1.08,16.5,135.0,-,73,41.33,31.46,-,-,-,17.76,-,-,74.87,-
3190,高雄市,1989/12,前金,26.1,2.04,17.3,83.0,-,49,21.14,28.13,-,-,-,14.51,-,-,-,-
3191,高雄市,1989/12,復興,43.4,3.28,-,-,-,65,26.21,36.98,-,-,-,-,-,-,-,-
3192,高雄市,1989/12,鳳山,35.7,2.12,19.2,186.0,-,22,9.24,12.54,-,-,-,17.88,-,-,74.82,-
3193,高雄市,1989/11,楠梓,35.1,0.87,-,116.0,-,54,25.02,28.93,2.55,0.312,2.203,21.9,-,-,71.3,-
3194,高雄市,1989/11,前金,28.3,1.85,22.6,88.0,-,40,12.31,28.25,-,-,-,19.46,-,-,77.51,-
3195,高雄市,1989/11,復興,33.2,2.38,-,122.0,-,57,17.78,41.39,-,-,-,22.83,-,-,61.42,-
3196,高雄市,1989/11,鳳山,38.1,1.63,21.7,84.0,-,22,6.94,14.16,-,-,-,21.66,-,-,76.76,-
3197,高雄市,1989/10,楠梓,29.7,0.93,26.9,135.0,-,52,25.95,25.98,2.67,0.422,2.205,25.45,-,-,80.95,-
3198,高雄市,1989/10,前金,38.1,1.63,35.6,80.0,-,37,10.1,26.18,-,-,-,23.27,-,-,80.23,-
3199,高雄市,1989/10,復興,36.5,2.26,-,74.0,-,46,16.3,28.92,-,-,-,26.71,-,-,54.49,-
3200,高雄市,1989/10,鳳山,28.0,1.73,25.6,87.0,-,18,4.62,13.29,-,-,-,24.77,-,-,68.29,-
3201,高雄市,1989/09,楠梓,30.7,0.81,14.3,83.0,-,39,22.27,16.1,2.48,-,2.016,27.37,-,-,85.38,-
3202,高雄市,1989/09,前金,22.3,1.29,31.7,62.0,-,33,16.22,15.76,-,-,-,27.04,-,-,77.99,-
3203,高雄市,1989/09,復興,37.7,2.61,-,67.0,-,44,26.58,20.35,-,-,-,27.71,-,-,55.82,-
3204,高雄市,1989/09,鳳山,15.3,-,15.5,47.0,-,18,6.67,10.96,-,-,-,26.25,-,-,68.37,-
3205,高雄市,1989/08,楠梓,31.3,0.71,10.6,67.0,-,38,21.71,15.66,-,-,-,28.37,-,-,84.27,-
3206,高雄市,1989/08,前金,11.5,1.2,17.2,65.0,-,28,10.89,16.58,-,-,-,28.51,-,-,75.19,-
3207,高雄市,1989/08,復興,29.2,2.25,13.6,71.0,-,36,16.7,20.09,-,-,-,28.21,-,-,56.4,-
3208,高雄市,1989/08,鳳山,13.9,1.26,11.0,-,-,23,8.12,16.29,-,-,-,26.14,-,-,75.71,-
3209,高雄市,1989/07,楠梓,31.2,0.69,-,66.0,-,42,27.78,13.9,2.32,-,2.019,29.09,-,-,78.62,-
3210,高雄市,1989/07,前金,17.4,1.5,8.1,68.0,-,33,16.35,16.32,-,-,-,29.43,-,-,48.65,-
3211,高雄市,1989/07,復興,29.3,1.5,11.6,61.0,-,39,20.45,20.71,-,-,-,28.9,-,-,57.01,-
3212,高雄市,1989/07,鳳山,22.1,-,8.1,-,-,-,-,-,-,-,-,27.4,-,-,65.79,-
3213,高雄市,1989/06,楠梓,25.4,0.73,-,98.0,-,37,24.29,14.48,2.23,-,1.978,28.15,-,-,80.21,-
3214,高雄市,1989/06,前金,16.2,2.23,13.3,90.0,-,26,10.44,15.64,-,-,-,28.51,-,-,62.13,-
3215,高雄市,1989/06,復興,29.8,1.6,17.2,91.0,-,32,16.39,21.65,-,-,-,28.33,-,-,58.61,-
3216,高雄市,1989/06,鳳山,15.7,1.83,12.7,-,-,34,16.45,19.84,-,-,-,26.45,-,-,70.15,-
3217,高雄市,1989/05,楠梓,20.6,0.77,14.9,105.0,-,47,25.02,21.73,2.41,0.385,1.985,26.45,-,-,80.4,-
3218,高雄市,1989/05,前金,14.0,2.23,18.8,-,-,25,9.17,15.94,-,-,-,26.6,-,-,69.16,-
3219,高雄市,1989/05,復興,21.0,1.96,22.4,123.0,-,42,17.38,29.49,-,-,-,26.59,-,-,58.13,-
3220,高雄市,1989/05,鳳山,23.7,2.09,15.8,-,-,35,11.9,23.11,-,-,-,24.64,-,-,76.2,-
3221,高雄市,1989/04,楠梓,25.7,0.95,19.5,145.0,-,55,27.59,26.64,2.64,0.482,2.109,24.4,-,-,81.91,-
3222,高雄市,1989/04,前金,12.2,2.83,19.2,-,-,32,16.78,17.73,-,-,-,24.5,-,-,77.63,-
3223,高雄市,1989/04,復興,22.4,4.19,19.4,183.0,-,54,24.32,35.67,-,-,-,24.7,-,-,56.66,-
3224,高雄市,1989/04,鳳山,22.1,2.42,15.1,-,-,46,13.9,31.87,-,-,-,23.34,-,-,79.02,-
3225,高雄市,1989/03,楠梓,29.7,0.85,-,176.0,-,50,22.65,27.44,2.36,0.295,2.016,19.4,-,-,67.59,-
3226,高雄市,1989/03,前金,-,2.98,17.4,140.0,-,41,13.99,27.38,-,-,-,19.87,-,-,66.88,-
3227,高雄市,1989/03,復興,35.6,4.62,30.3,233.0,-,65,35.76,45.3,-,-,-,21.11,-,-,58.84,-
3228,高雄市,1989/03,鳳山,36.1,2.02,17.4,-,-,65,19.72,47.54,-,-,-,19.45,-,-,58.3,-
3229,高雄市,1989/02,楠梓,25.0,0.83,20.3,137.0,-,40,15.98,23.62,2.24,0.214,1.939,18.12,-,-,73.28,-
3230,高雄市,1989/02,前金,10.2,1.62,13.2,148.0,-,36,13.12,26.39,-,-,-,18.19,-,-,69.51,-
3231,高雄市,1989/02,復興,16.0,3.84,-,216.0,-,62,27.26,34.4,-,-,-,-,-,-,63.78,-
3232,高雄市,1989/02,鳳山,30.9,-,11.1,103.0,-,57,21.87,34.76,-,-,-,18.6,-,-,58.34,-
3233,高雄市,1989/01,楠梓,30.0,0.89,15.1,166.0,-,45,23.88,20.66,2.5,0.404,2.047,18.06,-,-,78.68,-
3234,高雄市,1989/01,前金,28.5,1.87,8.7,-,-,42,19.71,28.13,-,-,-,18.3,-,-,76.39,-
3235,高雄市,1989/01,復興,19.2,2.58,-,212.0,-,61,35.26,25.77,-,-,-,18.53,-,-,71.21,-
3236,高雄市,1989/01,鳳山,38.6,1.52,-,-,-,54,23.36,31.42,-,-,-,18.38,-,-,60.55,-
3237,高雄市,1988/12,楠梓,29.2,0.95,17.9,174.0,-,65,37.07,27.44,2.72,0.494,2.184,17.68,-,-,72.56,-
3238,高雄市,1988/12,前金,50.6,4.44,15.1,-,-,51,16.05,39.11,-,-,-,18.92,-,-,64.57,-
3239,高雄市,1988/12,復興,27.7,3.2,-,-,-,72,37.4,34.5,-,-,-,18.31,-,-,60.17,-
3240,高雄市,1988/12,鳳山,36.9,-,-,-,-,58,25.16,32.77,-,-,-,18.07,-,-,60.58,-
3241,高雄市,1988/11,楠梓,24.8,0.85,16.9,158.0,-,50,25.56,24.41,2.46,-,2.092,20.72,-,-,73.65,-
3242,高雄市,1988/11,前金,47.4,2.78,17.8,-,-,44,15.77,31.74,-,-,-,21.97,-,-,60.55,-
3243,高雄市,1988/11,復興,26.6,1.92,-,-,-,33,15.39,19.21,-,-,-,21.27,-,-,52.15,-
3244,高雄市,1988/11,鳳山,67.8,1.66,15.7,-,-,56,21.84,33.7,-,-,-,21.11,-,-,61.14,-
3245,高雄市,1988/10,楠梓,27.7,0.91,14.9,160.0,-,40,19.45,19.61,2.51,0.411,2.058,26.31,-,-,81.04,-
3246,高雄市,1988/10,前金,38.2,2.17,19.2,-,-,61,20.03,45.29,-,-,-,27.15,-,-,62.89,-
3247,高雄市,1988/10,復興,27.9,2.5,-,-,-,38,13.2,25.87,-,-,-,26.5,-,-,57.75,-
3248,高雄市,1988/10,鳳山,26.0,3.56,15.6,-,-,43,16.1,26.37,-,-,-,25.51,-,-,62.41,-
3249,高雄市,1988/08,楠梓,34.3,0.71,6.6,55.0,-,36,24.87,11.14,2.18,-,1.402,28.29,-,-,77.54,-
3250,高雄市,1988/08,前金,9.1,1.66,7.2,-,-,34,19.23,15.05,-,-,-,27.91,-,-,68.9,-
3251,高雄市,1988/08,復興,17.5,2.87,-,-,-,40,25.13,14.94,-,-,-,28.83,-,-,53.31,-
3252,高雄市,1988/08,鳳山,13.7,2.76,9.0,-,-,28,10.28,18.26,-,-,-,25.94,-,-,49.17,-
3253,高雄市,1988/07,楠梓,36.7,0.78,6.6,60.0,-,39,25.81,12.45,3.77,1.874,1.849,29.16,-,-,78.52,-
3254,高雄市,1988/07,前金,11.6,1.2,6.4,-,-,28,13.04,14.58,-,-,-,29.03,-,-,67.39,-
3255,高雄市,1988/07,復興,20.0,1.3,9.3,-,-,25,12.33,13.58,-,-,-,30.24,-,-,54.95,-
3256,高雄市,1988/07,鳳山,16.9,-,11.8,-,-,36,14.3,20.4,-,-,-,28.89,-,-,74.04,-
3257,高雄市,1988/06,楠梓,40.4,0.8,7.4,66.0,-,39,25.56,12.54,3.39,1.3,2.047,28.56,-,-,79.29,-
3258,高雄市,1988/06,前金,12.0,1.76,7.3,-,-,31,19.44,16.94,-,-,-,28.21,-,-,69.48,-
3259,高雄市,1988/06,復興,18.4,2.38,9.2,-,-,24,12.72,11.78,-,-,-,29.79,-,-,62.26,-
3260,高雄市,1988/06,鳳山,15.7,1.63,15.0,-,-,51,13.27,37.55,-,-,-,28.68,-,-,-,-
3261,高雄市,1988/05,楠梓,27.4,0.78,8.9,77.0,-,37,23.14,13.2,2.73,0.795,1.888,27.78,-,-,80.67,-
3262,高雄市,1988/05,前金,11.0,-,11.9,-,-,34,15.09,19.16,-,-,-,27.97,-,-,72.09,-
3263,高雄市,1988/05,復興,21.6,1.87,15.1,-,-,37,16.77,22.81,-,-,-,29.58,-,-,63.0,-
3264,高雄市,1988/05,鳳山,19.3,1.55,13.8,-,-,61,9.0,52.64,-,-,-,28.28,-,-,54.65,-
3265,高雄市,1988/04,楠梓,28.1,0.91,16.3,128.0,-,42,19.84,22.1,2.83,0.645,2.136,22.67,-,-,79.72,-
3266,高雄市,1988/04,前金,14.7,-,21.5,-,-,46,20.4,28.25,-,-,-,23.05,-,-,71.69,-
3267,高雄市,1988/04,復興,25.2,1.77,33.2,-,-,54,23.2,33.06,-,-,-,24.76,-,-,63.13,-
3268,高雄市,1988/04,鳳山,27.1,1.63,20.0,-,-,55,18.27,32.5,-,-,-,23.37,-,-,71.27,-
3269,高雄市,1988/03,楠梓,23.7,0.82,18.2,172.0,-,43,19.36,23.23,2.45,0.538,1.866,19.96,-,-,77.95,-
3270,高雄市,1988/03,前金,33.7,0.76,15.8,-,-,44,14.64,29.02,-,-,-,20.58,-,-,74.09,-
3271,高雄市,1988/03,復興,21.0,1.81,18.8,-,-,58,23.45,34.76,-,-,-,22.71,-,-,63.59,-
3272,高雄市,1988/03,鳳山,45.6,1.26,12.9,-,-,58,25.87,35.67,-,-,-,20.67,-,-,59.56,-
3273,高雄市,1988/02,楠梓,21.7,-,22.2,131.0,-,42,18.33,23.56,2.38,0.542,1.792,18.41,-,-,76.53,-
3274,高雄市,1988/02,前金,17.5,0.77,15.7,-,-,48,18.54,30.09,-,-,-,18.42,-,-,76.14,-
3275,高雄市,1988/02,復興,13.6,1.34,18.3,-,-,42,18.39,26.89,-,-,-,21.43,-,-,63.2,-
3276,高雄市,1988/02,鳳山,50.0,1.85,18.2,-,-,-,-,-,-,-,-,19.09,-,-,61.9,-
3277,高雄市,1988/01,楠梓,22.5,0.75,16.6,125.0,-,46,21.51,23.94,2.15,0.338,1.772,17.29,-,-,84.98,-
3278,高雄市,1988/01,前金,19.9,1.06,14.3,-,-,43,17.48,25.07,-,-,-,18.39,-,-,78.73,-
3279,高雄市,1988/01,復興,19.2,1.67,12.5,-,-,59,23.01,37.23,-,-,-,21.18,-,-,62.54,-
3280,高雄市,1988/01,鳳山,41.2,1.52,12.1,-,-,24,13.55,12.56,-,-,-,19.01,-,-,67.91,-
3281,高雄市,1987/12,楠梓,20.9,0.79,18.7,107.0,-,52,24.48,26.6,2.16,0.301,1.821,16.59,-,-,83.49,-
3282,高雄市,1987/12,前金,20.8,1.05,17.9,-,-,52,19.5,33.33,-,-,-,18.54,-,-,73.75,-
3283,高雄市,1987/12,復興,-,1.41,16.7,-,-,76,38.73,41.01,-,-,-,21.05,-,-,58.56,-
3284,高雄市,1987/12,鳳山,37.9,1.36,12.8,-,-,-,-,-,-,-,-,19.72,-,-,59.19,-
3285,高雄市,1987/11,楠梓,26.0,0.79,16.9,174.0,-,43,18.85,23.81,2.25,0.299,1.912,21.92,-,-,89.4,-
3286,高雄市,1987/11,前金,27.4,1.03,15.0,-,-,44,16.36,28.1,-,-,-,24.05,-,-,48.25,-
3287,高雄市,1987/11,鳳山,30.6,-,14.8,-,-,37,-,22.24,-,-,-,25.96,-,-,70.63,-
3288,高雄市,1987/10,楠梓,27.1,0.77,16.3,191.0,-,41,18.34,22.25,2.23,0.366,1.852,24.44,-,-,89.49,-
3289,高雄市,1987/10,前金,18.2,1.48,15.1,-,-,37,13.63,23.73,-,-,-,26.27,-,-,47.44,-
3290,高雄市,1987/10,復興,21.7,2.53,24.9,-,-,38,16.53,21.47,-,-,-,28.25,-,-,65.3,-
3291,高雄市,1987/10,鳳山,19.3,1.05,-,-,-,22,-,19.35,-,-,-,27.98,-,-,69.16,-
3292,高雄市,1987/09,楠梓,34.1,0.74,20.7,113.0,-,43,19.6,23.19,2.33,0.437,1.878,25.17,-,-,86.81,-
3293,高雄市,1987/09,前金,16.8,1.64,11.8,-,-,34,11.73,22.14,-,-,-,27.43,-,-,53.11,-
3294,高雄市,1987/09,復興,23.4,-,15.1,-,-,44,14.87,28.88,-,-,-,29.58,-,-,48.71,-
3295,高雄市,1987/09,鳳山,16.7,1.07,13.5,-,-,20,9.3,12.24,-,-,-,28.36,-,-,74.04,-
3296,高雄市,1987/08,楠梓,24.9,0.67,3.1,63.0,-,36,24.83,10.91,2.19,0.467,1.699,26.91,-,-,81.58,-
3297,高雄市,1987/08,前金,12.2,1.78,6.7,-,-,33,15.86,15.82,-,-,-,-,-,-,55.63,-
3298,高雄市,1987/08,復興,17.3,1.48,9.5,-,-,38,15.63,23.21,-,-,-,30.68,-,-,57.13,-
3299,高雄市,1987/08,鳳山,9.2,0.9,7.4,-,-,11,5.8,6.37,-,-,-,28.51,-,-,68.24,-
3300,高雄市,1987/07,楠梓,34.8,0.77,5.3,62.0,-,32,22.44,9.48,2.33,0.658,1.626,26.73,-,-,85.96,-
3301,高雄市,1987/07,前金,13.1,1.89,-,-,-,35,18.46,13.6,-,-,-,-,-,-,-,-
3302,高雄市,1987/07,復興,14.8,1.94,6.0,-,-,38,23.15,17.63,-,-,-,29.62,-,-,62.08,-
3303,高雄市,1987/07,鳳山,13.7,0.7,5.3,-,-,11,5.63,5.78,-,-,-,28.37,-,-,80.63,-
3304,高雄市,1987/06,楠梓,26.6,0.75,9.8,87.0,-,22,11.33,10.49,2.32,0.427,1.845,27.17,-,-,78.23,-
3305,高雄市,1987/06,前金,19.5,1.6,-,-,-,37,15.73,21.97,-,-,-,29.25,-,-,68.16,-
3306,高雄市,1987/06,復興,16.8,2.28,11.2,-,-,33,14.43,19.49,-,-,-,27.93,-,-,70.58,-
3307,高雄市,1987/06,鳳山,14.6,1.4,10.0,-,-,27,10.75,20.72,-,-,-,27.93,-,-,73.03,-
3308,高雄市,1987/05,楠梓,31.0,0.82,-,96.0,-,30,20.35,9.5,2.21,0.413,1.792,26.35,-,-,68.28,-
3309,高雄市,1987/05,前金,12.7,1.7,7.5,-,-,31,11.53,18.87,-,-,-,27.66,-,-,65.22,-
3310,高雄市,1987/05,復興,33.9,1.34,11.0,-,-,38,12.38,27.19,-,-,-,-,-,-,-,-
3311,高雄市,1987/05,鳳山,16.4,1.48,11.0,-,-,21,-,10.92,-,-,-,27.36,-,-,-,-
3312,高雄市,1987/04,楠梓,43.5,0.76,-,114.0,-,32,16.82,14.48,2.19,0.327,1.869,23.75,-,-,73.16,-
3313,高雄市,1987/04,前金,26.6,1.2,10.9,-,-,-,8.97,-,-,-,-,26.28,-,-,60.26,-
3314,高雄市,1987/04,復興,47.1,1.72,-,-,-,62,31.7,44.99,-,-,-,-,-,-,-,-
3315,高雄市,1987/04,鳳山,33.5,1.34,12.7,-,-,32,10.71,23.15,-,-,-,24.74,-,-,-,-
